"NumPlaces","ScalingFactors","Units","StatVar","observationPeriods","MeasurementMethods","MinDate"
"1","[]","[Percent]","Amount_Debt_CHF_LenderCountryBGD_AsAFractionOf_Amount_Debt_LenderCountryBGD","[P1Y]","[]","1970"
"26","[]","[Percent]","Amount_Debt_SDR_LenderCountryTUR_AsAFractionOf_Amount_Debt_LenderCountryTUR","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_CHF_LenderCountryGUY_AsAFractionOf_Amount_Debt_LenderCountryGUY","[P1Y]","[]","1970"
"48","[]","[Percent]","Amount_Debt_DEM_LenderCountryCZE_AsAFractionOf_Amount_Debt_LenderCountryCZE","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_EUR_LenderCountryCMR_AsAFractionOf_Amount_Debt_LenderCountryCMR","[P1Y]","[]","2001"
"7","[]","[Percent]","Amount_Debt_SDR_LenderEconCommoftheGreatLakesCountries_AsAFractionOf_Amount_Debt_LenderEconCommoftheGreatLakesCountries","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_SDR_LenderCountryTKM_AsAFractionOf_Amount_Debt_LenderCountryTKM","[P1Y]","[]","1992"
"1","[]","[Percent]","Amount_Debt_CHF_LenderCountryGRD_AsAFractionOf_Amount_Debt_LenderCountryGRD","[P1Y]","[]","1981"
"9","[]","[Percent]","Amount_Debt_DEM_LenderCountryCYP_AsAFractionOf_Amount_Debt_LenderCountryCYP","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_GBP_LenderUNGeneralAssembly_AsAFractionOf_Amount_Debt_LenderUNGeneralAssembly","[P1Y]","[]","1970"
"123","[]","[Percent]","Amount_Debt_GBP_LenderCountryFRA_AsAFractionOf_Amount_Debt_LenderCountryFRA","[P1Y]","[]","1970"
"44","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryISR_AsAFractionOf_Amount_Debt_LenderCountryISR","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderBankforInternationalSettlements_AsAFractionOf_Amount_Debt_LenderBankforInternationalSettlements","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_USD_LenderCountryMAC_AsAFractionOf_Amount_Debt_LenderCountryMAC","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_USD_LenderCountrySLV_AsAFractionOf_Amount_Debt_LenderCountrySLV","[P1Y]","[]","1970"
"56","[]","[Percent]","Amount_Debt_GBP_LenderAfricanDevBank_AsAFractionOf_Amount_Debt_LenderAfricanDevBank","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderFondoLatinoamericanodeReservas_AsAFractionOf_Amount_Debt_LenderFondoLatinoamericanodeReservas","[P1Y]","[]","1970"
"6","[]","[Percent]","Amount_Debt_USD_LenderCountryUKR_AsAFractionOf_Amount_Debt_LenderCountryUKR","[P1Y]","[]","1970"
"17","[]","[Percent]","Amount_Debt_USD_LenderWestAfricanDevelopmentBank_AsAFractionOf_Amount_Debt_LenderWestAfricanDevelopmentBank","[P1Y]","[]","1970"
"53","[]","[Percent]","Amount_Debt_EUR_LenderCountryPOL_AsAFractionOf_Amount_Debt_LenderCountryPOL","[P1Y]","[]","2001"
"2","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryTZA_AsAFractionOf_Amount_Debt_LenderCountryTZA","[P1Y]","[]","1970"
"25","[]","[Percent]","Amount_Debt_JPY_LenderAsianInfrastructureInvestmentBank_AsAFractionOf_Amount_Debt_LenderAsianInfrastructureInvestmentBank","[P1Y]","[]","1970"
"12","[]","[Percent]","Amount_Debt_CHF_LenderEuropeanUnion_AsAFractionOf_Amount_Debt_LenderEuropeanUnion","[P1Y]","[]","1970"
"55","[]","[Percent]","Amount_Debt_CHF_LenderCountryFIN_AsAFractionOf_Amount_Debt_LenderCountryFIN","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_JPY_LenderNethAntilles_AsAFractionOf_Amount_Debt_LenderNethAntilles","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_DEM_LenderSouthAsianDevelopmentFund_AsAFractionOf_Amount_Debt_LenderSouthAsianDevelopmentFund","[P1Y]","[]","1981"
"1","[]","[Percent]","Amount_Debt_GBP_LenderCountryKGZ_AsAFractionOf_Amount_Debt_LenderCountryKGZ","[P1Y]","[]","1992"
"87","[]","[Percent]","Amount_Debt_GBP_LenderCountryESP_AsAFractionOf_Amount_Debt_LenderCountryESP","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_USD_LenderECOTradeandDevBank_AsAFractionOf_Amount_Debt_LenderECOTradeandDevBank","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_DEM_LenderCountryKAZ_AsAFractionOf_Amount_Debt_LenderCountryKAZ","[P1Y]","[]","1992"
"9","[]","[Percent]","Amount_Debt_JPY_LenderCountryCOL_AsAFractionOf_Amount_Debt_LenderCountryCOL","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_GBP_LenderUNWorldFoodProgramme_AsAFractionOf_Amount_Debt_LenderUNWorldFoodProgramme","[P1Y]","[]","1970"
"124","[]","[Percent]","Amount_Debt_USD_LenderCountryCHN_AsAFractionOf_Amount_Debt_LenderCountryCHN","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_DEM_LenderCountryKGZ_AsAFractionOf_Amount_Debt_LenderCountryKGZ","[P1Y]","[]","1992"
"85","[]","[Percent]","Amount_Debt_DEM_LenderCountryESP_AsAFractionOf_Amount_Debt_LenderCountryESP","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_CHF_LenderCountryVNM_AsAFractionOf_Amount_Debt_LenderCountryVNM","[P1Y]","[]","1970"
"22","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderEuropeanBankforReconstructionandDev_AsAFractionOf_Amount_Debt_LenderEuropeanBankforReconstructionandDev","[P1Y]","[]","1970"
"31","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryVEN_AsAFractionOf_Amount_Debt_LenderCountryVEN","[P1Y]","[]","1970"
"111","[]","[Percent]","Amount_Debt_SDR_LenderCountryGBR_AsAFractionOf_Amount_Debt_LenderCountryGBR","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_USD_LenderCountrySYR_AsAFractionOf_Amount_Debt_LenderCountrySYR","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_GBP_LenderCountryTGO_AsAFractionOf_Amount_Debt_LenderCountryTGO","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_JPY_LenderCountryTTO_AsAFractionOf_Amount_Debt_LenderCountryTTO","[P1Y]","[]","1970"
"20","[]","[Percent]","Amount_Debt_CHF_LenderInterAmericanDevBank_AsAFractionOf_Amount_Debt_LenderInterAmericanDevBank","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_FRF_LenderCountryGHA_AsAFractionOf_Amount_Debt_LenderCountryGHA","[P1Y]","[]","1970"
"20","[]","[Percent]","Amount_Debt_DEM_LenderAfricanExportImportBank_AsAFractionOf_Amount_Debt_LenderAfricanExportImportBank","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderUNWorldFoodProgramme_AsAFractionOf_Amount_Debt_LenderUNWorldFoodProgramme","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_EUR_LenderCountryVNM_AsAFractionOf_Amount_Debt_LenderCountryVNM","[P1Y]","[]","2001"
"1","[]","[Percent]","Amount_Debt_USD_LenderCountryBEN_AsAFractionOf_Amount_Debt_LenderCountryBEN","[P1Y]","[]","1970"
"30","[]","[Percent]","Amount_Debt_EUR_LenderEuropeanBankforReconstructionandDev_AsAFractionOf_Amount_Debt_LenderEuropeanBankforReconstructionandDev","[P1Y]","[]","2001"
"38","[]","[Percent]","Amount_Debt_USD_LenderCountryHKG_AsAFractionOf_Amount_Debt_LenderCountryHKG","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_CHF_LenderEurasianDevelopmentBank_AsAFractionOf_Amount_Debt_LenderEurasianDevelopmentBank","[P1Y]","[]","1992"
"9","[]","[Percent]","Amount_Debt_GBP_LenderCountryTHA_AsAFractionOf_Amount_Debt_LenderCountryTHA","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_GBP_LenderCountryGNQ_AsAFractionOf_Amount_Debt_LenderCountryGNQ","[P1Y]","[]","1970"
"23","[]","[Percent]","Amount_Debt_CHF_LenderCountryIRN_AsAFractionOf_Amount_Debt_LenderCountryIRN","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_DEM_LenderCountryMKD_AsAFractionOf_Amount_Debt_LenderCountryMKD","[P1Y]","[]","1970"
"56","[]","[Percent]","Amount_Debt_USD_LenderCountryPOL_AsAFractionOf_Amount_Debt_LenderCountryPOL","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryTCD_AsAFractionOf_Amount_Debt_LenderCountryTCD","[P1Y]","[]","1970"
"84","[]","[Percent]","Amount_Debt_DEM_LenderCountryDNK_AsAFractionOf_Amount_Debt_LenderCountryDNK","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_EUR_LenderCountryBGD_AsAFractionOf_Amount_Debt_LenderCountryBGD","[P1Y]","[]","2001"
"30","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryIRQ_AsAFractionOf_Amount_Debt_LenderCountryIRQ","[P1Y]","[]","1970"
"25","[]","[Percent]","Amount_Debt_GBP_LenderCountryARG_AsAFractionOf_Amount_Debt_LenderCountryARG","[P1Y]","[]","1970"
"120","[]","[Percent]","Amount_Debt_SDR_LenderInternationalMonetaryFund_AsAFractionOf_Amount_Debt_LenderInternationalMonetaryFund","[P1Y]","[]","1970"
"101","[]","[Percent]","Amount_Debt_FRF_LenderCountryITA_AsAFractionOf_Amount_Debt_LenderCountryITA","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_EUR_LenderCountrySLV_AsAFractionOf_Amount_Debt_LenderCountrySLV","[P1Y]","[]","2001"
"1","[]","[Percent]","Amount_Debt_JPY_LenderCountryMDA_AsAFractionOf_Amount_Debt_LenderCountryMDA","[P1Y]","[]","1992"
"1","[]","[Percent]","Amount_Debt_EUR_LenderUNHighCommissionerforRefugees_AsAFractionOf_Amount_Debt_LenderUNHighCommissionerforRefugees","[P1Y]","[]","2001"
"2","[]","[Percent]","Amount_Debt_USD_LenderCountryZMB_AsAFractionOf_Amount_Debt_LenderCountryZMB","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_DEM_LenderCountryECU_AsAFractionOf_Amount_Debt_LenderCountryECU","[P1Y]","[]","1970"
"125","[]","[Percent]","Amount_Debt_USD_LenderCountryUSA_AsAFractionOf_Amount_Debt_LenderCountryUSA","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_DEM_LenderCountryMNE_AsAFractionOf_Amount_Debt_LenderCountryMNE","[P1Y]","[]","1970"
"57","[]","[Percent]","Amount_Debt_CHF_LenderAfricanDevBank_AsAFractionOf_Amount_Debt_LenderAfricanDevBank","[P1Y]","[]","1970"
"31","[]","[Percent]","Amount_Debt_FRF_LenderAsianDevBank_AsAFractionOf_Amount_Debt_LenderAsianDevBank","[P1Y]","[]","1970"
"42","[]","[Percent]","Amount_Debt_EUR_LenderCountryLUX_AsAFractionOf_Amount_Debt_LenderCountryLUX","[P1Y]","[]","2001"
"1","[]","[Percent]","Amount_Debt_DEM_LenderCountryVCT_AsAFractionOf_Amount_Debt_LenderCountryVCT","[P1Y]","[]","1981"
"2","[]","[Percent]","Amount_Debt_EUR_LenderCountryUKR_AsAFractionOf_Amount_Debt_LenderCountryUKR","[P1Y]","[]","2001"
"3","[]","[Percent]","Amount_Debt_SDR_LenderCountryPHL_AsAFractionOf_Amount_Debt_LenderCountryPHL","[P1Y]","[]","1970"
"11","[]","[Percent]","Amount_Debt_DEM_LenderEuropeanUnion_AsAFractionOf_Amount_Debt_LenderEuropeanUnion","[P1Y]","[]","1970"
"93","[]","[Percent]","Amount_Debt_DEM_LenderCountryNLD_AsAFractionOf_Amount_Debt_LenderCountryNLD","[P1Y]","[]","1970"
"45","[]","[Percent]","Amount_Debt_CHF_LenderCountryHUN_AsAFractionOf_Amount_Debt_LenderCountryHUN","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_CHF_LenderCountryMCO_AsAFractionOf_Amount_Debt_LenderCountryMCO","[P1Y]","[]","1970"
"26","[]","[Percent]","Amount_Debt_FRF_LenderNordicInvestmentBank_AsAFractionOf_Amount_Debt_LenderNordicInvestmentBank","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryGUY_AsAFractionOf_Amount_Debt_LenderCountryGUY","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_JPY_LenderCountryLCA_AsAFractionOf_Amount_Debt_LenderCountryLCA","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_EUR_LenderCountryIDN_AsAFractionOf_Amount_Debt_LenderCountryIDN","[P1Y]","[]","2001"
"9","[]","[Percent]","Amount_Debt_USD_LenderCountryVNM_AsAFractionOf_Amount_Debt_LenderCountryVNM","[P1Y]","[]","1970"
"16","[]","[Percent]","Amount_Debt_EUR_LenderCountryCYM_AsAFractionOf_Amount_Debt_LenderCountryCYM","[P1Y]","[]","2001"
"1","[]","[Percent]","Amount_Debt_USD_LenderEconCommoftheGreatLakesCountries_AsAFractionOf_Amount_Debt_LenderEconCommoftheGreatLakesCountries","[P1Y]","[]","1970"
"15","[]","[Percent]","Amount_Debt_JPY_LenderCaribbeanDevBank_AsAFractionOf_Amount_Debt_LenderCaribbeanDevBank","[P1Y]","[]","1970"
"124","[]","[Percent]","Amount_Debt_EUR_LenderCountryCHN_AsAFractionOf_Amount_Debt_LenderCountryCHN","[P1Y]","[]","2001"
"3","[]","[Percent]","Amount_Debt_FRF_LenderCountryPHL_AsAFractionOf_Amount_Debt_LenderCountryPHL","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_DEM_LenderCountryOMN_AsAFractionOf_Amount_Debt_LenderCountryOMN","[P1Y]","[]","1970"
"16","[]","[Percent]","Amount_Debt_FRF_LenderCentralAmericanBankforEconIntegration_AsAFractionOf_Amount_Debt_LenderCentralAmericanBankforEconIntegration","[P1Y]","[]","1970"
"25","[]","[Percent]","Amount_Debt_DEM_LenderAsianInfrastructureInvestmentBank_AsAFractionOf_Amount_Debt_LenderAsianInfrastructureInvestmentBank","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_CHF_LenderCountryBEN_AsAFractionOf_Amount_Debt_LenderCountryBEN","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountrySVN_AsAFractionOf_Amount_Debt_LenderCountrySVN","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_EUR_LenderCountrySYR_AsAFractionOf_Amount_Debt_LenderCountrySYR","[P1Y]","[]","2001"
"113","[]","[Percent]","Amount_Debt_SDR_LenderEuropeanInvestmentBank_AsAFractionOf_Amount_Debt_LenderEuropeanInvestmentBank","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_SDR_LenderCountryNIC_AsAFractionOf_Amount_Debt_LenderCountryNIC","[P1Y]","[]","1970"
"11","[]","[Percent]","Amount_Debt_FRF_LenderCountryPAK_AsAFractionOf_Amount_Debt_LenderCountryPAK","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryCRI_AsAFractionOf_Amount_Debt_LenderCountryCRI","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_FRF_LenderCountryLCA_AsAFractionOf_Amount_Debt_LenderCountryLCA","[P1Y]","[]","1970"
"46","[]","[Percent]","Amount_Debt_USD_LenderCountryLUX_AsAFractionOf_Amount_Debt_LenderCountryLUX","[P1Y]","[]","1970"
"13","[]","[Percent]","Amount_Debt_SDR_LenderCountryNZL_AsAFractionOf_Amount_Debt_LenderCountryNZL","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_DEM_LenderInternationalBankforEconomicCooperation_AsAFractionOf_Amount_Debt_LenderInternationalBankforEconomicCooperation","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_USD_LenderArabFundforTechAssisttoAfricanCountries_AsAFractionOf_Amount_Debt_LenderArabFundforTechAssisttoAfricanCountries","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_SDR_LenderIslamicSolidarityFundforDev_AsAFractionOf_Amount_Debt_LenderIslamicSolidarityFundforDev","[P1Y]","[]","1992"
"45","[]","[Percent]","Amount_Debt_FRF_LenderGermanDemRep_AsAFractionOf_Amount_Debt_LenderGermanDemRep","[P1Y]","[]","1970"
"23","[]","[Percent]","Amount_Debt_CHF_LenderCountryVEN_AsAFractionOf_Amount_Debt_LenderCountryVEN","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_DEM_LenderWorldBankMIGA_AsAFractionOf_Amount_Debt_LenderWorldBankMIGA","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderBolivarianAlliancefortheAmericas_AsAFractionOf_Amount_Debt_LenderBolivarianAlliancefortheAmericas","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryCHL_AsAFractionOf_Amount_Debt_LenderCountryCHL","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_CHF_LenderCountryBMU_AsAFractionOf_Amount_Debt_LenderCountryBMU","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderInternationalCoffeeOrganization_AsAFractionOf_Amount_Debt_LenderInternationalCoffeeOrganization","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_FRF_LenderSouthAsianDevelopmentFund_AsAFractionOf_Amount_Debt_LenderSouthAsianDevelopmentFund","[P1Y]","[]","1981"
"2","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderWorldTradeOrganization_AsAFractionOf_Amount_Debt_LenderWorldTradeOrganization","[P1Y]","[]","1970"
"18","[]","[Percent]","Amount_Debt_USD_LenderCountryCYM_AsAFractionOf_Amount_Debt_LenderCountryCYM","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_CHF_LenderNethAntilles_AsAFractionOf_Amount_Debt_LenderNethAntilles","[P1Y]","[]","1970"
"29","[]","[Percent]","Amount_Debt_USD_LenderCountryIRL_AsAFractionOf_Amount_Debt_LenderCountryIRL","[P1Y]","[]","1970"
"30","[]","[Percent]","Amount_Debt_SDR_LenderCountryBGR_AsAFractionOf_Amount_Debt_LenderCountryBGR","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_SDR_LenderCountryGIB_AsAFractionOf_Amount_Debt_LenderCountryGIB","[P1Y]","[]","1970"
"28","[]","[Percent]","Amount_Debt_GBP_LenderCountryHKG_AsAFractionOf_Amount_Debt_LenderCountryHKG","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_JPY_LenderCountryCIV_AsAFractionOf_Amount_Debt_LenderCountryCIV","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryBLR_AsAFractionOf_Amount_Debt_LenderCountryBLR","[P1Y]","[]","1970"
"16","[]","[Percent]","Amount_Debt_GBP_LenderEconomicCommunityofWestAfricanStates_AsAFractionOf_Amount_Debt_LenderEconomicCommunityofWestAfricanStates","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderEuropeanCoalandSteelCommunity_AsAFractionOf_Amount_Debt_LenderEuropeanCoalandSteelCommunity","[P1Y]","[]","1970"
"29","[]","[Percent]","Amount_Debt_EUR_LenderAfricanExportImportBank_AsAFractionOf_Amount_Debt_LenderAfricanExportImportBank","[P1Y]","[]","2001"
"19","[]","[Percent]","Amount_Debt_USD_LenderCountryTHA_AsAFractionOf_Amount_Debt_LenderCountryTHA","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryLBR_AsAFractionOf_Amount_Debt_LenderCountryLBR","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_USD_LenderCountryBGD_AsAFractionOf_Amount_Debt_LenderCountryBGD","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_FRF_LenderCountryMDA_AsAFractionOf_Amount_Debt_LenderCountryMDA","[P1Y]","[]","1992"
"3","[]","[Percent]","Amount_Debt_FRF_LenderEuropeanReliefFund_AsAFractionOf_Amount_Debt_LenderEuropeanReliefFund","[P1Y]","[]","1970"
"106","[]","[Percent]","Amount_Debt_CHF_LenderWorldBankIDA_AsAFractionOf_Amount_Debt_LenderWorldBankIDA","[P1Y]","[]","1970"
"99","[]","[Percent]","Amount_Debt_JPY_LenderCountryITA_AsAFractionOf_Amount_Debt_LenderCountryITA","[P1Y]","[]","1970"
"20","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderAfricanExportImportBank_AsAFractionOf_Amount_Debt_LenderAfricanExportImportBank","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_SDR_LenderCountryNER_AsAFractionOf_Amount_Debt_LenderCountryNER","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_EUR_LenderCountryMAC_AsAFractionOf_Amount_Debt_LenderCountryMAC","[P1Y]","[]","2001"
"21","[]","[Percent]","Amount_Debt_USD_LenderCountryMAR_AsAFractionOf_Amount_Debt_LenderCountryMAR","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_USD_LenderInternationalInvestmentBank_AsAFractionOf_Amount_Debt_LenderInternationalInvestmentBank","[P1Y]","[]","1991"
"28","[]","[Percent]","Amount_Debt_DEM_LenderNordicInvestmentBank_AsAFractionOf_Amount_Debt_LenderNordicInvestmentBank","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_DEM_LenderWestAfricanDevelopmentBank_AsAFractionOf_Amount_Debt_LenderWestAfricanDevelopmentBank","[P1Y]","[]","1970"
"110","[]","[Percent]","Amount_Debt_SDR_LenderMultipleLenders_AsAFractionOf_Amount_Debt_LenderMultipleLenders","[P1Y]","[]","1970"
"16","[]","[Percent]","Amount_Debt_FRF_LenderCountryCIV_AsAFractionOf_Amount_Debt_LenderCountryCIV","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_CHF_LenderWorldTradeOrganization_AsAFractionOf_Amount_Debt_LenderWorldTradeOrganization","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_SDR_LenderCountryBIH_AsAFractionOf_Amount_Debt_LenderCountryBIH","[P1Y]","[]","1991"
"39","[]","[Percent]","Amount_Debt_USD_LenderCountryARG_AsAFractionOf_Amount_Debt_LenderCountryARG","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryMCO_AsAFractionOf_Amount_Debt_LenderCountryMCO","[P1Y]","[]","1970"
"15","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCaribbeanDevBank_AsAFractionOf_Amount_Debt_LenderCaribbeanDevBank","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_SDR_LenderCouncilofEurope_AsAFractionOf_Amount_Debt_LenderCouncilofEurope","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_DEM_LenderEurasianDevelopmentBank_AsAFractionOf_Amount_Debt_LenderEurasianDevelopmentBank","[P1Y]","[]","1992"
"77","[]","[Percent]","Amount_Debt_USD_LenderCountryKOR_AsAFractionOf_Amount_Debt_LenderCountryKOR","[P1Y]","[]","1970"
"45","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryHUN_AsAFractionOf_Amount_Debt_LenderCountryHUN","[P1Y]","[]","1970"
"102","[]","[Percent]","Amount_Debt_SDR_LenderOPECFundforInternationalDev_AsAFractionOf_Amount_Debt_LenderOPECFundforInternationalDev","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_EUR_LenderCountryTHA_AsAFractionOf_Amount_Debt_LenderCountryTHA","[P1Y]","[]","2001"
"107","[]","[Percent]","Amount_Debt_GBP_LenderInternationalFundforAgriculturalDev_AsAFractionOf_Amount_Debt_LenderInternationalFundforAgriculturalDev","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryCRI_AsAFractionOf_Amount_Debt_LenderCountryCRI","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_JPY_LenderUNDevelopmentProgramme_AsAFractionOf_Amount_Debt_LenderUNDevelopmentProgramme","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_SDR_LenderCountryCUB_AsAFractionOf_Amount_Debt_LenderCountryCUB","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_SDR_LenderCountrySEN_AsAFractionOf_Amount_Debt_LenderCountrySEN","[P1Y]","[]","1970"
"81","[]","[Percent]","Amount_Debt_EUR_LenderCountryRUS_AsAFractionOf_Amount_Debt_LenderCountryRUS","[P1Y]","[]","2001"
"1","[]","[Percent]","Amount_Debt_FRF_LenderCountryNER_AsAFractionOf_Amount_Debt_LenderCountryNER","[P1Y]","[]","1970"
"102","[]","[Percent]","Amount_Debt_USD_LenderCountryBEL_AsAFractionOf_Amount_Debt_LenderCountryBEL","[P1Y]","[]","1970"
"30","[]","[Percent]","Amount_Debt_JPY_LenderCountryBGR_AsAFractionOf_Amount_Debt_LenderCountryBGR","[P1Y]","[]","1970"
"49","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderArabBankforEconomicDevinAfrica_AsAFractionOf_Amount_Debt_LenderArabBankforEconomicDevinAfrica","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_DEM_LenderPlataBasinFinancialDevFund_AsAFractionOf_Amount_Debt_LenderPlataBasinFinancialDevFund","[P1Y]","[]","1970"
"25","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderAsianInfrastructureInvestmentBank_AsAFractionOf_Amount_Debt_LenderAsianInfrastructureInvestmentBank","[P1Y]","[]","1970"
"122","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryDEU_AsAFractionOf_Amount_Debt_LenderCountryDEU","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_FRF_LenderCountryTTO_AsAFractionOf_Amount_Debt_LenderCountryTTO","[P1Y]","[]","1970"
