"Units","ScalingFactors","MinDate","observationPeriods","NumPlaces","StatVar","MeasurementMethods"
"[USDollar]","[]","1976","[P1Y]","6","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderUNHighCommissionerforRefugees","[]"
"[USDollar]","[]","1970","[P1Y]","44","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBRA","[]"
"[USDollar]","[]","1970","[P1Y]","26","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySAU","[]"
"[USDollar]","[]","2010","[P1Y]","6","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBRB","[]"
"[USDollar]","[]","1995","[P1Y]","10","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanReliefFund","[, WorldBankProjection]"
"[USDollar]","[]","2005","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryAZE","[, WorldBankProjection]"
"[USDollar]","[]","1994","[P1Y]","31","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanBankforReconstructionandDev","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","24","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryZAF","[]"
"[USDollar]","[]","2023","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanSocialFund","[]"
"[USDollar]","[]","1999","[P1Y]","7","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySVK","[]"
"[USDollar]","[]","1974","[P1Y]","8","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderWorldBankMIGA","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","42","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryLUX","[, WorldBankProjection]"
"[USDollar]","[]","2000","[P1Y]","17","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMUS","[, WorldBankProjection]"
"[USDollar]","[]","1977","[P1Y]","26","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryFIN","[, WorldBankProjection]"
"[USDollar]","[]","2010","[P1Y]","11","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderECOTradeandDevBank","[, WorldBankProjection]"
"[USDollar]","[]","1973","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryZMB","[]"
"[USDollar]","[]","1970","[P1Y]","44","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryFIN","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","9","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderEUROFIMA","[, WorldBankProjection]"
"[USDollar]","[]","2007","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySVN","[]"
"[USDollar]","[]","1970","[P1Y]","30","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryLUX","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","134","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","70","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKOR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","88","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCAN","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","88","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryDEU","[, WorldBankProjection]"
"[USDollar]","[]","1982","[P1Y]","5","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryNIC","[]"
"[USDollar]","[]","1975","[P1Y]","13","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryNZL","[]"
"[USDollar]","[]","2016","[P1Y]","11","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryCOG","[, WorldBankProjection]"
"[USDollar]","[]","1979","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryECU","[]"
"[USDollar]","[]","1981","[P1Y]","17","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderWestAfricanDevelopmentBank","[, WorldBankProjection]"
"[USDollar]","[]","1992","[P1Y]","64","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryESP","[, WorldBankProjection]"
"[USDollar]","[]","1979","[P1Y]","15","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryTTO","[, WorldBankProjection]"
"[USDollar]","[]","2021","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHND","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","100","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderMultipleLenders","[, WorldBankProjection]"
"[USDollar]","[]","1976","[P1Y]","34","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryVEN","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","88","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryIND","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","62","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySWE","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","106","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryDEU","[, WorldBankProjection]"
"[USDollar]","[]","1976","[P1Y]","16","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderCaribbeanDevBank","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","15","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderCouncilofEurope","[, WorldBankProjection]"
"[USDollar]","[]","2018","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderCorporacionAndinadeFomento","[]"
"[USDollar]","[]","1970","[P1Y]","52","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryJPN","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","24","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountrySAU","[]"
"[USDollar]","[]","1970","[P1Y]","11","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGHA","[]"
"[USDollar]","[]","1978","[P1Y]","10","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderLatinAmericanAgribusinessDevCorp","[]"
"[USDollar]","[]","1979","[P1Y]","23","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderArabAfricanInternationalBank","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","42","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySUN","[]"
"[USDollar]","[]","1978","[P1Y]","63","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanDevelopmentFund","[]"
"[USDollar]","[]","2013","[P1Y]","12","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderUNGeneralAssembly","[, WorldBankProjection]"
"[USDollar]","[]","2020","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNPopulationFund","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","10","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryKEN","[]"
"[USDollar]","[]","2017","[P1Y]","39","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderAsianInfrastructureInvestmentBank","[, WorldBankProjection]"
"[USDollar]","[]","2004","[P1Y]","5","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGIB","[]"
"[USDollar]","[]","1980","[P1Y]","11","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryCRI","[]"
"[USDollar]","[]","1970","[P1Y]","51","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryROU","[, WorldBankProjection]"
"[USDollar]","[]","1971","[P1Y]","24","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryPOL","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","43","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderAsianDevBank","[, WorldBankProjection]"
"[USDollar]","[]","1978","[P1Y]","32","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderArabFundforEconomicSocialDevelopment","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryTZA","[]"
"[USDollar]","[]","1970","[P1Y]","108","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderOtherMultipleLenders","[, WorldBankProjection]"
"[USDollar]","[]","1985","[P1Y]","23","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryARE","[, WorldBankProjection]"
"[USDollar]","[]","1981","[P1Y]","76","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryRUS","[, WorldBankProjection]"
"[USDollar]","[]","1975","[P1Y]","8","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryMLI","[]"
"[USDollar]","[]","1970","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryARG","[]"
"[USDollar]","[]","1982","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGAB","[]"
"[USDollar]","[]","1970","[P1Y]","108","AmountPrincipalRepayment_Debt_PrivateCreditor_PrivateNonGuaranteed_WorldBankCommercialBankAndOther_LongTermExternalDebt_LenderOtherMultipleLenders","[, WorldBankProjection]"
"[USDollar]","[]","1996","[P1Y]","11","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryCMR","[, WorldBankProjection]"
"[USDollar]","[]","1990","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryPRI","[]"
"[USDollar]","[]","1984","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryMLT","[]"
"[USDollar]","[]","1983","[P1Y]","121","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderInternationalFundforAgriculturalDev","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","21","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryPRK","[, WorldBankProjection]"
"[USDollar]","[]","1992","[P1Y]","8","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderLatinAmerConfofSavingCreditCoop","[]"
"[USDollar]","[]","1987","[P1Y]","8","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryIDN","[]"
"[USDollar]","[]","1970","[P1Y]","11","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySEN","[]"
"[USDollar]","[]","1999","[P1Y]","5","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderBankforInternationalSettlements","[]"
"[USDollar]","[]","2014","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderBolivarianAlliancefortheAmericas","[]"
"[USDollar]","[]","1975","[P1Y]","14","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryPER","[]"
"[USDollar]","[]","2017","[P1Y]","5","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMNE","[]"
"[USDollar]","[]","1986","[P1Y]","24","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEconomicCommunityofWestAfricanStates","[, WorldBankProjection]"
"[USDollar]","[]","1983","[P1Y]","121","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderInternationalFundforAgriculturalDev","[, WorldBankProjection]"
"[USDollar]","[]","1995","[P1Y]","6","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryMKD","[]"
"[USDollar]","[]","1984","[P1Y]","9","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryGTM","[]"
"[USDollar]","[]","1970","[P1Y]","10","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryDZA","[]"
"[USDollar]","[]","1977","[P1Y]","20","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryPRT","[, WorldBankProjection]"
"[USDollar]","[]","1982","[P1Y]","14","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryQAT","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","98","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGBR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","119","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGBR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","130","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt","[]"
"[USDollar]","[]","2021","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryHND","[, WorldBankProjection]"
"[USDollar]","[]","1994","[P1Y]","51","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderNordicDevelopmentFund","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","76","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryAUT","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","38","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryAUS","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","55","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryCZE","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","26","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryNLD","[, WorldBankProjection]"
"[USDollar]","[]","1975","[P1Y]","9","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryNZL","[]"
"[USDollar]","[]","1970","[P1Y]","102","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderBondholders","[, WorldBankProjection]"
"[USDollar]","[]","1975","[P1Y]","15","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNDevelopmentProgramme","[]"
"[USDollar]","[]","1970","[P1Y]","59","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderAfricanDevBank","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","63","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryBEL","[, WorldBankProjection]"
"[USDollar]","[]","2013","[P1Y]","13","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryCOG","[, WorldBankProjection]"
"[USDollar]","[]","2012","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryTUR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","91","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryESP","[, WorldBankProjection]"
"[USDollar]","[]","1982","[P1Y]","56","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanEconomicCommunity","[, WorldBankProjection]"
"[USDollar]","[]","1988","[P1Y]","5","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanCoalandSteelCommunity","[]"
"[USDollar]","[]","1970","[P1Y]","14","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryCOL","[]"
"[USDollar]","[]","1970","[P1Y]","77","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBEL","[, WorldBankProjection]"
"[USDollar]","[]","2006","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryJAM","[]"
"[USDollar]","[]","1970","[P1Y]","62","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryNOR","[, WorldBankProjection]"
"[USDollar]","[]","1983","[P1Y]","104","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderInternationalFundforAgriculturalDev","[]"
"[USDollar]","[]","1978","[P1Y]","32","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderArabFundforEconomicSocialDevelopment","[, WorldBankProjection]"
"[USDollar]","[]","1981","[P1Y]","7","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBFA","[]"
"[USDollar]","[]","2011","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUKR","[]"
"[USDollar]","[]","1974","[P1Y]","31","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySGP","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","103","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryGBR","[, WorldBankProjection]"
"[USDollar]","[]","1981","[P1Y]","9","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderPlataBasinFinancialDevFund","[, WorldBankProjection]"
"[USDollar]","[]","1993","[P1Y]","13","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderInternationalBankforEconomicCooperation","[, WorldBankProjection]"
"[USDollar]","[]","2013","[P1Y]","6","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKNA","[, WorldBankProjection]"
"[USDollar]","[]","1975","[P1Y]","8","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryPHL","[]"
"[USDollar]","[]","1970","[P1Y]","119","AmountPrincipalRepayment_Debt_OfficialCreditor_IDA_PubliclyGuaranteed_Multilateral_LongTermExternalDebt","[]"
"[USDollar]","[]","1972","[P1Y]","8","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryCOD","[]"
"[USDollar]","[]","1977","[P1Y]","63","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderIslamicDevBank","[, WorldBankProjection]"
"[USDollar]","[]","1978","[P1Y]","6","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryGAB","[]"
"[USDollar]","[]","1998","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryCUB","[]"
"[USDollar]","[]","1994","[P1Y]","13","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHRV","[, WorldBankProjection]"
