"MinDate","StatVar","NumPlaces","Units","MeasurementMethods","ScalingFactors","observationPeriods"
"2010","worldBank/PRJ_POP_1519_3_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1996","worldBank/VA_PER_RNK","205","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_DOD_DPPG_CD","123","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/FI_RES_XGLD_CD","182","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_SCHL_3539_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_CMPT_4044_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2004","worldBank/FB_CBK_BRWR_P3","118","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/BM_GSR_TOTL_CD","204","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/BX_KLT_DINV_WD_GD_ZS","206","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2024_1_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/account_t_d","164","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1984","worldBank/SH_STA_ANV4_ZS","155","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/HD_HCI_HLOS_FE","169","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NY_GNP_MKTP_CN","209","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1986","worldBank/SH_STA_WAST_FE_ZS","160","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_NCOM_0514_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_PWK_PRVS_CT_ZS","88","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SL_TLF_INTM_MA_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_SLE_23_F","203","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_PREM_PB","90","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/IS_SHP_GOOD_TU","172","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SL_UEM_INTM_MA_ZS","189","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_80UP_FE","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/FB_BNK_CAPA_ZS","148","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_GER_2_GPI","207","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SL_UEM_1524_NE_ZS","206","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2064_NED_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_SCHL_5054_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1984","worldBank/IE_PPN_TRAN_CD","92","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/PA_NUS_ATLS","214","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_ALL_S1_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1972","worldBank/DT_ODA_ODAT_XP_ZS","125","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_ALL_S1_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_CMPT_2529_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2064_NED_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NY_GDP_PCAP_CN","214","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1986","worldBank/SH_STA_STNT_MA_ZS","159","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_PWK_PRVS_SG_ZS","129","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_ICMP_7074_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/IT_NET_USER_P2","217","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/EN_URB_LCTY_UR_ZS","157","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1972","worldBank/GC_REV_GOTR_ZS","163","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_TER_CUAT_BA_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_2024_2_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2529_2_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_PRE_ENRR_MA","207","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SL_TLF_INTM_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1997","worldBank/UIS_GTVP_3_V_M","190","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_SEC_ENRL_FE_VO_ZS","209","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_SLE_23_M","203","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SCHL_1519","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/SL_EMP_WORK_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_SCHL_3539_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/FR_INR_DPST","152","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1965","worldBank/NV_FSM_TOTL_KN","49","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_15UP_2_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1997","worldBank/UIS_GTVP_3_V_F","190","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2064_2_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/BX_GSR_TRVL_ZS","202","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_DOD_MIBR_CD","95","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2005","worldBank/DC_DAC_HUNL_CD","131","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_EMP_PWRK_PB_ZS","142","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_4064_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2039_3_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_ICMP_25UP_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_80UP_S1_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2064_2_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_4064_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NY_GDP_PCAP_CD","218","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1986","worldBank/SH_STA_STNT_FE_ZS","159","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2039_3_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/DC_DAC_DNKL_CD","153","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/UIS_XSPENDP_0_FDPUB_FNCUR","151","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_ICMP_3539_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2009","worldBank/DT_NFL_WHOL_CD","143","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_PTRHC_1_TRAINED","146","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/BN_KAC_EOMS_CD","199","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/NY_GDP_PCAP_PP_KD","203","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/UIS_XUNIT_GDPCAP_2_FSGOV","153","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2005","worldBank/DC_DAC_CZEL_CD","132","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_NOED_6064_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/SH_DYN_AIDS_FE_ZS","175","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_COMM_0514_MA_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_PWK_PUBS_CT_ZS","73","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_15UP_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_SCHL_4549_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_PWK_AGES_PV_MD","132","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_ALL_S1_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_CMPT_3539_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_ALL_S1_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_4064_1_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_ICMP_6569_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_1519_2_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_XPD_TOTL_GD_ZS","207","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/SE_SCH_LIFE_FE","199","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_DYN_AMRT_FE","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/SL_TLF_TOTL_FE_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1999","worldBank/OECD_TSAL_1_E0","54","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_CMPT_3539_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_SCHL_2024","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/UIS_XUNIT_PPPCONST_1_FSGOV","158","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_GER_123","207","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/BN_FIN_TOTL_CD","199","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_PRM_TCHR_FE_ZS","211","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_PRM_CUAT_FE_ZS","198","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_SCHL_4549","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2003","worldBank/RESLV_ISV_DFRN_RCOV_RT","213","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1985","worldBank/SH_MMR_RISK_ZS","198","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_65UP_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/per_sa_allsa_adq_pop_tot","107","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_PWK_PUBS_RU_ZS","130","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2005","worldBank/IC_TAX_TOTL_CP_ZS","193","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_65UP_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/per_sa_allsa_ben_q1_tot","107","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_TOTL_FE_IN","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_65UP_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_T_2","189","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_T_3","189","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_SCHL_2529_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_T_4","127","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/EN_ATM_PM25_MC_ZS","198","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SL_UEM_INTM_ZS","192","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/NY_ADJ_DRES_GN_ZS","189","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_SCHL_1519_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_NFL_OFFT_CD","123","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_PRE_ENRR","211","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2003","worldBank/ENF_CONT_COEN_COST_ZS","213","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_PWK_PRVS_HS_ZS","47","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NY_GSR_NFCY_CN","207","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_CMPT_2024_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/fin2_t_d","163","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_SCHL_5559","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/BM_GSR_TRAN_ZS","203","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_SEC_ENRL_VO_FE_ZS","208","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SL_TLF_CACT_FM_NE_ZS","214","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2004","worldBank/FB_CBK_BRCH_P5","191","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1984","worldBank/HF_UHC_NOPX_ZS","149","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SL_EMP_TOTL_SP_FE_NE_ZS","206","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_GER_4_F","149","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_NERT_2_M","187","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1996","worldBank/VA_NO_SRC","205","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1989","worldBank/GC_DOD_TOTL_GD_ZS","110","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/DC_DAC_CECL_CD","181","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_GER_4_M","149","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NY_GSR_NFCY_CD","207","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2064_NED_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_SEC_CUAT_LO_ZS","203","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_NERT_2_F","187","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1975","worldBank/CM_MKT_TRAD_CD","110","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_ICMP_2024_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/NY_GDP_MKTP_CN_AD","213","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_ICMP_75UP_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_NFL_BOND_CD","92","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_ICMP_15UP_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_SLE_4_F","147","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_CMPT_25UP_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_ILLPOPF_AG25T64","164","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_SLE_4_M","147","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2015","worldBank/ENF_CONT_COEN_CSMG","213","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_SEC_ENRL_VO","211","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/IS_RRS_GOOD_MT_K6","117","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SG_TIM_UWRK_MA","90","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_POP_15UP","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1999","worldBank/per_si_allsi_cov_pop_tot","118","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/AG_LND_EL5M_RU_K2","219","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/HD_HCI_OVRL_UB_FE","163","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/SL_TLF_ACTI_1524_FE_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/EN_URB_MCTY","121","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_6064_FE","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_ICMP_6569_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/FD_AST_PRVT_GD_ZS","190","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_POP_2529","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_NFL_MIBR_CD","117","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_AG03_FE_IN","217","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_SR_1_G4_GPI","185","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_ALL_S1_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_GER_4_GPI","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1985","worldBank/SH_MMR_DTHS","198","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_80UP_MA","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_SCHL_4044","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/SL_IND_EMPL_FE_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/IT_CEL_SETS","218","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_POP_6064","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_DYN_LE00_MA_IN","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2003","worldBank/RESLV_ISV_OTCM","213","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/NY_AGR_SUBS_GD_ZS","23","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SCHL_2024","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/NY_GDP_PCAP_PP_CD","207","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1962","worldBank/TX_VAL_AGRI_ZS_UN","202","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_1519_2_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_ALL_2_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_CMPT_15UP_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_TER_TCHR_FE_ZS","202","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_SCHL_6064_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SL_UEM_NEET_ZS","183","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1971","worldBank/NY_ADJ_NNTY_PC_KD_ZG","162","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_EA_6_AG25T99","163","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/EN_ATM_GHGO_ZG","192","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_PRM_ENRR_FE","212","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/3_1_RE_CONSUMPTION","233","[Terajoule]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_CMPT_6064_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_SR_1_G4","189","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_ICMP_3034_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/IS_RRS_TOTL_KM","116","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_4064_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_ICMP_4549_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/UIS_XUNIT_PPPCONST_3_FSGOV","143","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/DC_ODA_TLDC_GN_ZS","32","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/BX_KLT_DINV_CD_WD","208","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/FX_OWN_TOTL_SO_ZS","162","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2064_2_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_SCHL_3539_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1984","worldBank/IE_PPI_ENGY_CD","117","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_DYN_CBRT_IN","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/HD_HCI_EYRS_MA","171","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2004","worldBank/IC_FRM_FEMO_ZS","177","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NE_IMP_GNFS_CN","192","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_ALL_4_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_SCHL_7074_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/NY_ADJ_NNTY_CD","189","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1996","worldBank/CC_PER_RNK_LOWER","205","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_STA_TRAF_MA_P5","187","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NE_IMP_GNFS_CD","196","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SCHL_1519_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_ICMP_6569_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_15UP_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/per_allsp_adq_pop_tot","123","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1984","worldBank/SH_STA_ANVC_ZS","173","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_MYS_15UP_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/EG_CFT_ACCS_RU_ZS","193","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_AG00_FE_IN","217","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_CPRS_PB_ZS","111","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1961","worldBank/NE_CON_PRVT_KD_ZG","181","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1996","worldBank/VA_STD_ERR","205","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_SEC_CUAT_PO_MA_ZS","179","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_CMPT_5054_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
